seq_id,seq_type,pocket_vol_mean,pocket_vol_std,pocket_vol_min,pocket_vol_max,pocket_vol_closed_frac,pocket_vol_early20_mean,pocket_vol_late20_mean,pocket_vol_drift20,pocket_vol_early20_closed_frac,pocket_vol_late20_closed_frac,pocket_vol_slope,n_frames
nonb_022_nb,False Positive,864.8020942365696,172.3006304236029,0.0,1326.88,0.35672943670008966,731.8316306563391,947.8406807990216,216.00905014268244,0.6812066856909906,0.1622503057480636,303.78341881560453,12267
nonb_023_nb,False Positive,916.0674321349965,84.15942784767407,104.13,1160.12,0.08021521154316459,903.9406807990217,916.318711781492,12.37803098247025,0.10925397472482674,0.07541785568691398,9.430584514123833,12267
nonb_024_nb,False Positive,895.5917404418358,85.70253945047186,280.83,1179.87,0.11086655253933317,881.0812922951488,889.0036200570729,7.922327761924066,0.13575214023644516,0.12352221769262128,9.127982700371568,12267
nonb_025_nb,False Positive,987.1675421863537,94.15769253432951,212.93,1377.06,0.03065134099616858,998.5591765185487,964.5001956787605,-34.058980839788205,0.04362005707297187,0.048512026090501426,-56.01403912442768,12267
nonb_026_nb,False Positive,841.6723909676368,100.05581995118328,198.37,1148.82,0.3360234776228907,876.4685364859355,771.4279209131676,-105.04061557276793,0.18222584590297594,0.6294333469221361,-164.45464226551022,12267
nonb_029_nb,False Positive,1074.4489687780224,192.52781802736035,164.48,1618.47,0.09472568680198908,1034.5390501426825,1130.8425112107623,96.30346106807974,0.11496127191194455,0.03465144720750102,137.38991307764806,12267
nonb_032_nb,False Positive,966.6574305046058,83.38083039971113,428.83,1278.96,0.027472079563055352,923.5592091316756,940.6357480635957,17.076538931920027,0.03872808805544232,0.036689767631471665,12.257795627815828,12267
nonb_046_nb,False Positive,889.5244623787397,104.92887102676481,102.34,1221.75,0.15888155213173555,858.3699347737465,922.5034162250305,64.13348145128396,0.19567876070118223,0.1402364451691806,97.95971245031184,12267
nonb_047_nb,False Positive,912.407795712073,164.20221292416196,224.5,1318.87,0.2252384446074835,1010.8856094578067,873.0880554423155,-137.7975540154912,0.09294741133306156,0.28699551569506726,-162.42963656698458,12267
nonb_048_nb,False Positive,739.6144966169398,129.51937300123723,0.0,1098.54,0.6449824733023559,794.6279331430901,690.5066612311455,-104.12127191194463,0.5046881369751325,0.7476559315124337,-140.8464714575747,12267
nonb_049_nb,False Positive,777.4356916931606,74.01737852335734,225.96,1032.34,0.6062606994375153,783.406326946596,785.8131553200162,2.4068283734202396,0.518956379942927,0.5527924989808398,-11.714360796694802,12267
nonb_050_nb,False Positive,702.1976334882205,142.4059052068855,0.0,1126.87,0.739789679628271,662.8503220546269,765.8520953933959,103.001773338769,0.871178149205055,0.5707297187117815,90.57188945617654,12267
nonb_051_nb,False Positive,1005.7633871362191,110.7950972470911,239.46,1339.99,0.04850411673595826,983.280697105585,1011.0801916021198,27.799494496534862,0.07215654300856095,0.03872808805544232,17.19339806440703,12267
nonb_052_nb,False Positive,970.0973587674247,112.20637368582138,192.02,1299.1,0.07385668867693812,976.506196494089,977.312731349368,0.8065348552790965,0.048512026090501426,0.07501019160211986,25.777447450407124,12267
nonb_053_nb,False Positive,881.2940189125296,93.85648756530539,251.48,1288.79,0.15643596641395613,862.5059600489197,883.5420505503465,21.03609050142677,0.19853240929474114,0.10843864655523848,1.143086367450415,12267
nonb_054_nb,False Positive,832.5028849759518,98.54314860317169,0.0,1107.42,0.2858889704084128,812.2598817774153,856.5240684875663,44.264186710150966,0.35262943334692215,0.1969017529555646,60.8568772988167,12267
nonb_056_nb,False Positive,933.0623273824081,112.2382273173179,242.19,1324.99,0.09619303823265672,888.6840114145944,916.4569506726459,27.772939258051565,0.14105177333876887,0.09824704443538525,28.07891340003157,12267
nonb_066_nb,False Positive,951.4421700497269,123.50303087858768,0.0,1366.17,0.10605690062770033,943.7242070933551,972.7015735833672,28.977366490012173,0.09743171626579698,0.11169995923359152,41.74272922821001,12267
nonb_067_nb,False Positive,910.024821064645,99.80043303832001,262.77,1233.86,0.11119263063503709,884.2841989400735,953.6825275173256,69.39832857725219,0.13371381981247452,0.059926620464737054,115.41691514359785,12267
nonb_068_nb,False Positive,930.7098182114617,151.1775074392582,0.0,1275.36,0.17119100024455858,808.6354545454545,956.2132939258051,147.5778393803506,0.4300856094578068,0.12556053811659193,158.09993559505756,12267
nonb_071_nb,False Positive,984.9915839243497,106.0697828497439,250.08,1335.99,0.05698214722426021,993.618601712189,995.0695108030982,1.4509090909091356,0.03383611903791276,0.03139013452914798,3.842934687710982,12267
nonb_072_nb,False Positive,867.0591701312464,79.84255069604758,338.0,1132.94,0.18048422597212033,841.7228821850795,867.2286547085203,25.505772523440783,0.2572360375050958,0.20464737056665308,34.788994458400026,12267
nonb_073_nb,False Positive,910.8457569087797,131.39904848412175,27.2,1285.24,0.17127251976848457,899.2046799836935,863.7439461883407,-35.46073379535278,0.15287403179779863,0.29392580513656746,-21.77377668445398,12267
nonb_074_nb,False Positive,1018.6877614738729,141.18820113551203,222.03,1509.31,0.07255237629412244,967.3367305340399,1014.7169139828783,47.38018344883835,0.11618426416632695,0.06930289441500204,49.69529331439699,12267
nonb_075_nb,False Positive,1003.2133178446237,159.5280316208615,230.18,1537.25,0.09333985489524742,857.14600896861,1127.428312270689,270.2823033020791,0.24052181002853648,0.025682837342030168,347.2208436489288,12267
nonb_080_nb,False Positive,976.5286997635934,104.28957373271017,292.27,1319.58,0.04768892149669846,974.4444190786792,1006.198956379943,31.75453730126378,0.049735018344883815,0.028944150020383204,37.65813902409249,12267
nonb_081_nb,False Positive,910.3651096437598,193.12904222566024,0.0,1380.29,0.25515610988831827,907.3294496534855,906.4096616388096,-0.9197880146759871,0.26049735018344883,0.2556053811659193,8.104592278918288,12267
nonb_082_nb,False Positive,977.9018619059265,110.73231857127226,281.31,1286.54,0.06277003342300481,925.0187362413371,995.2385487158582,70.21981247452106,0.13167549938850387,0.03995108030982471,87.60311946937414,12267
nonb_085_nb,False Positive,867.6013507785115,113.00141698942166,106.08,1276.14,0.20322817314746883,845.6237912759887,866.9776070118222,21.353815735833564,0.22462291072156543,0.2568283734203017,51.905683333090124,12267
nonb_086_nb,False Positive,865.7843335778919,86.46545783415267,0.0,1121.34,0.1830928507377517,816.1925193640441,875.9992825112108,59.80676314716675,0.3550754178556869,0.12963717896453322,55.51958537554096,12267
nonb_087_nb,False Positive,746.3015138175593,65.84792472898009,0.0,983.17,0.8129126925898753,732.8827761924174,711.9634162250305,-20.919359967386868,0.8389726865063188,0.9649408887077049,-30.057117084230303,12267
nonb_088_nb,False Positive,1087.222862150485,140.68052032382582,236.0,1478.58,0.03692834433846906,1119.1935344476153,992.3357072971872,-126.85782715042808,0.017529555646147575,0.07990216061964941,-186.93902611226903,12267
nonb_089_nb,False Positive,357.6344778674492,179.61466828674912,0.0,881.99,0.9995924023803701,411.9929922543824,335.21834488381575,-76.77464737056664,1.0,1.0,-156.1854293214963,12267
nonb_115_nb,False Positive,897.3338958180484,84.00657071144241,255.86,1196.65,0.1024700415749572,899.0249327354261,898.166432939258,-0.8584997961680756,0.1512433754586221,0.08968609865470852,-2.8295741650780766,12267
nonb_116_nb,False Positive,869.1756696828891,141.2983721542424,0.0,1287.57,0.23412407271541535,836.1054830819405,871.0826090501425,34.97712596820202,0.37668161434977576,0.23073787199347737,48.3302091577816,12267
nonb_117_nb,False Positive,896.3996356077281,89.79339868725792,345.95,1195.61,0.11437189206815032,909.376999592336,875.040024459845,-34.336975132491034,0.10395434162250305,0.12229922543823889,-41.884053061953864,12267
pair_0091_nb,False Positive,967.7409276921824,107.78385719608829,243.29,1307.71,0.06912855628923127,909.4143986954749,987.1468487566244,77.7324500611495,0.11536893599673868,0.06359559722788423,95.8045604902909,12267
pair_0272_nb,False Positive,939.8496510964376,108.4884922861188,173.34,1250.0,0.08918235917502242,910.9596738687322,943.0442030167143,32.08452914798204,0.13167549938850387,0.060334284549531186,41.21681562811404,12267
pair_0482_nb,False Positive,891.7779016874541,159.83264819707063,106.44,1343.13,0.28246515040352166,852.3262209539339,762.5561557276804,-89.77006522625345,0.3652670199755402,0.6233183856502242,-93.05514822346579,12267
pair_0506_nb,False Positive,873.9648667155783,105.83474491493956,0.0,1217.01,0.1991521969511698,925.4042560130451,827.9776518548716,-97.42660415817352,0.0823481451284142,0.3261312678353037,-127.41952894526526,12267
pair_0567_nb,False Positive,949.0870481780387,84.25649659041683,241.46,1277.34,0.04581397244640091,955.2464084794129,967.3617040358744,12.115295556461433,0.05666530778638402,0.029351814105177332,-2.247365745357842,12267
pair_0736_nb,False Positive,895.4607075894677,77.96278980357225,371.25,1200.46,0.09668215537621261,903.1431838565022,875.6303709743173,-27.512812882184903,0.07582551977170811,0.1292295148797391,-19.66923049768984,12267
pair_0782_nb,False Positive,898.9061661367897,66.99577561926488,0.0,1147.39,0.06513409961685823,892.3919771708111,910.4019323277619,18.00995515695081,0.07541785568691398,0.05462698736241337,18.883104990422193,12267
pair_0811_nb,False Positive,1002.8433545284096,108.59281699840422,244.83,1313.76,0.05021602673840385,966.6450998777009,998.9006481858949,32.255548308193966,0.059926620464737054,0.05625764370158989,9.708370050210672,12267
pair_0822_nb,False Positive,840.67468492704,101.06926592098075,0.0,1151.52,0.29811689899730986,904.2812148389726,813.5273338768853,-90.75388096208724,0.08642478597635549,0.3783122706889523,-92.21353227898048,12267
pair_1654_nb,False Positive,875.256773457243,85.75953735838827,209.95,1137.71,0.14714274068639438,876.5116021198533,864.8934121483898,-11.618189971463494,0.14227476559315125,0.17814920505503465,-7.833822673745226,12267
cdca_001_binder,Binder,1001.2131947501426,105.69916308235484,307.22,1464.45,0.0359501100513573,965.7613412148391,995.5463595597226,29.785018344883497,0.028536485935589075,0.04158173664900122,41.730761312348996,12267
glca_001_binder,Binder,931.6991799135893,96.81094497964973,0.0,1195.12,0.07116654438738078,939.3000366897677,915.4434203016714,-23.856616388096313,0.05340399510803098,0.13371381981247452,-8.707003828174923,12267
lca3s_001_binder,Binder,929.3926681340181,119.54366296189347,114.86,1250.29,0.12733349637238117,869.8090501426825,942.9493640440278,73.14031390134528,0.19730941704035873,0.11618426416632695,68.92161736383405,12267
lca_001_binder,Binder,869.675976196299,92.91848220521679,217.84,1182.29,0.20689655172413793,865.7856543008561,878.2819486343253,12.496294333469223,0.21524663677130046,0.14675907052588666,15.057958836175505,12267
pair_0008_low_pkt,Low Confidence,991.0487005787886,175.18008669343916,67.91,1447.63,0.1384201516263145,888.2245984508764,1037.5280391357524,149.3034406848759,0.2694659600489197,0.08397880146759071,186.36469127689801,12267
pair_0065_low_pkt,Low Confidence,873.3884658025596,138.32951545937843,0.0,1289.95,0.23974891986630797,876.0451447207502,853.209461883408,-22.83568283734212,0.21076233183856502,0.2796575621687729,-39.73247431477154,12267
pair_0393_low_pkt,Low Confidence,779.0454063748268,96.62744724652546,0.0,1098.78,0.5508274231678487,786.4849327354259,776.6825397472483,-9.802392988177644,0.5197717081125153,0.575621687729311,-26.97861790119306,12267
pair_0482_low_pkt,Low Confidence,902.5353109969838,101.37448527674512,0.0,1205.4,0.13067579685334638,910.4171096616387,883.5717488789238,-26.84536078271492,0.1129229514879739,0.17366490012229924,-32.39385967090405,12267
pair_0947_low_pkt,Low Confidence,811.9544574875683,84.95647230938683,268.04,1098.21,0.372055107198174,804.745010191602,840.5291887484713,35.78417855686928,0.40521810028536487,0.18752547900529964,43.87367618499472,12267
pair_0948_low_pkt,Low Confidence,891.2256411510558,134.88313287974697,128.08,1261.38,0.2321676041411918,815.0673624133714,888.413697513249,73.34633509987759,0.38361190379127597,0.2119853240929474,129.69090154400422,12267
pair_1331_low_pkt,Low Confidence,822.5435566968289,107.54129774574105,0.0,1165.5,0.35020787478601123,849.2055849979618,820.2393395841826,-28.96624541377912,0.2698736241337138,0.35548308194048106,-22.15714698624022,12267
pair_1413_low_pkt,Low Confidence,838.5857112578462,206.1373244274447,0.0,1366.05,0.33814298524496617,672.3999592335915,919.5399551569506,247.13999592335904,0.6710150835711374,0.12066856909906237,272.3728832219663,12267
pair_1931_low_pkt,Low Confidence,816.3931971957285,78.54491662157027,285.6,1082.04,0.3875438167441102,841.7749979616796,792.3716836526702,-49.403314309009374,0.2588666938442723,0.5385242560130452,-52.52450362623669,12267
pair_0014_fail_gate,Fail Geometry,666.0629542675471,142.50290601455154,0.0,1123.75,0.8452759435884895,614.9513452914798,667.1521524663677,52.20080717488793,0.9604565837749695,0.757847533632287,65.1614845686093,12267
pair_0263_fail_gate,Fail Geometry,971.4192687698704,97.10114173220768,283.25,1243.34,0.0545365615064808,968.5534692213616,982.8968569099063,14.34338768854468,0.06685690990623726,0.040766408479412965,14.531966481361913,12267
pair_0540_fail_gate,Fail Geometry,905.8670946441673,70.49506335495083,380.77,1154.78,0.060569006277003345,940.463033020791,893.3978108438647,-47.06522217692634,0.03628210354667754,0.07867916836526702,-37.15379069693449,12267
pair_0715_fail_gate,Fail Geometry,1045.5757976685416,140.27916111953772,226.22,1403.22,0.05706366674818619,980.7831145536078,1102.4289441500205,121.64582959641268,0.0770485120260905,0.013452914798206279,181.7853636869833,12267
pair_0997_fail_gate,Fail Geometry,1018.3873978967963,131.44010770382528,215.21,1387.12,0.05722670579603815,935.3432042397064,1054.1530615572767,118.80985731757028,0.14064410925397472,0.027721157766000815,158.94418706123292,12267
pair_1094_fail_gate,Fail Geometry,980.4674867530774,110.17955176268248,299.97,1308.65,0.061465721040189124,1026.4445413779047,922.3976029351816,-104.0469384427231,0.029759478189971465,0.12026090501426824,-141.4679581966712,12267
pair_1682_fail_gate,Fail Geometry,959.1603758050053,134.57333181497896,0.0,1294.31,0.11160022825466699,980.4599388503873,986.3530493273541,5.893110476966854,0.06767223807582552,0.07052588666938443,11.519780863718342,12267
pair_1739_fail_gate,Fail Geometry,884.2946417216924,99.71467027201884,194.29,1211.97,0.16409880166299828,927.2067835303709,933.4790256828372,6.272242152466333,0.05421932327761924,0.07582551977170811,0.4176959026192651,12267
pair_1745_fail_gate,Fail Geometry,902.4648756827261,95.16214345896185,64.52,1162.07,0.12048585636259884,909.2123155320014,846.066461475744,-63.14585405625746,0.07786384019567875,0.27802690582959644,-58.95426984036235,12267
pair_1941_fail_gate,Fail Geometry,985.9579310344828,127.35403012194433,0.0,1395.07,0.07491644248797587,952.743591520587,1048.0832123929881,95.33962087240116,0.08887077048512027,0.027721157766000815,133.58588325394146,12267
