seq_id,mean_n_hydrophobic,std_n_hydrophobic,occ_n_hydrophobic_gt0,mean_n_polar,std_n_polar,occ_n_polar_gt0,mean_n_pos_charged,std_n_pos_charged,occ_n_pos_charged_gt0,mean_n_neg_charged,std_n_neg_charged,occ_n_neg_charged_gt0,mean_n_other,std_n_other,occ_n_other_gt0,mean_n_total,std_n_total,occ_n_total_gt0,mean_frac_hydrophobic,std_frac_hydrophobic
pair_3098_binder,13.020868998125051,1.5691619746607168,1.0,3.247493274639276,0.6998707457437798,1.0,1.774027879677183,0.8527144752109101,1.0,0.0048096519116328,0.0691846743153551,0.0048096519116328,0.0,0.0,0.0,18.04719980435314,1.6075774174566066,1.0,0.7206098182510156,0.0486977038490574
pair_3059_nb,13.444689003016222,1.312108563127931,1.0,0.4092280101084209,0.5811974234594712,0.3633325181380941,3.448112823021113,0.6874792251381647,0.999836960952148,0.805983533056167,0.4114051072589771,0.7995434906660145,0.0,0.0,0.0,18.108013369201924,1.5856792235404993,1.0,0.7430236050138133,0.043877287715713
pair_3061_binder,11.58449498654928,1.2282897723137889,1.0,4.557919621749409,0.5692880335525127,1.0,0.9531262737425612,0.3143334915834332,0.926061791799136,0.0006521561914078,0.0255290204220579,0.0006521561914078,0.0,0.0,0.0,17.096193038232656,1.3556608250260946,1.0,0.6768874035788895,0.0373730134361954
pair_3062_binder,14.191244803130347,1.4529758437873324,1.0,1.347028613352898,0.5885859793084217,0.9813320290209504,3.001956468574224,0.5004239699807849,1.0,0.0970082334719165,0.2965193319267373,0.0968451944240645,0.0,0.0,0.0,18.63723811852939,1.6768753046279847,1.0,0.7615034542339009,0.039393073548139
pair_3063_binder,12.843482514062115,1.460869354239332,1.0,1.8559550012227928,0.7258220722312623,0.9846743295019156,2.137034319719573,0.8304864704856356,0.9797831580663569,0.1186109073123013,0.323330109916868,0.1186109073123013,0.0,0.0,0.0,16.955082742316783,2.1109335955691035,1.0,0.7608100896273468,0.0597479579670291
pair_3066_binder,13.371647509578544,1.3803362035665852,1.0,1.4369446482432542,0.6389427793062019,0.9844297709301376,2.4701230944811283,0.8742486841447414,1.0,0.2723567294367001,0.5029509533200061,0.2449661693975707,0.0,0.0,0.0,17.551071981739625,2.13173304117087,1.0,0.7663820978906433,0.0668389022770674
pair_3067_binder,13.1578217983207,1.662637756886978,1.0,2.38167441102144,0.5963805128575345,1.0,2.5686801989076384,1.0991777139715333,0.999918480476074,0.400749979620119,0.5166118826569078,0.3873807776962582,0.0,0.0,0.0,18.50892638786989,2.592194587104379,1.0,0.7145321592429011,0.0571071791319912
pair_3068_binder,12.687128067172088,1.2730694235021287,1.0,1.3626803619466863,0.556532243512945,0.9933969185619956,3.1151870873074103,1.1868083045339113,1.0,0.1145349311160022,0.3215169501666722,0.1135566968288905,0.0,0.0,0.0,17.279530447542186,1.9087885044419253,1.0,0.7374027350812418,0.0596565394878652
pair_3071_binder,13.60454878943507,1.4136562227069802,1.0,1.258661449417135,0.4784648439674634,0.9925817233227358,2.5897937556044672,0.7840965399055648,1.0,0.3896633243661857,0.4998906956036724,0.3836308795956631,0.0,0.0,0.0,17.84266731882286,1.584765552319557,1.0,0.7632151875194153,0.0530759755992098
pair_3072_binder,13.22629819841852,1.836510868285716,1.0,2.4160756501182035,0.6038077783487724,0.999918480476074,2.1629575283280347,0.6015690945091127,0.999510882856444,0.4418358196788131,0.513075931036006,0.4335208282383631,0.0,0.0,0.0,18.24716719654357,2.070624509963185,1.0,0.7237990213648852,0.045999350067512
pair_3073_binder,12.67979131001875,1.3240758428094317,1.0,2.0719817396266405,0.3155490728954962,1.0,2.236732697481046,0.6960115470109648,1.0,0.0195646857422352,0.138498768276266,0.0195646857422352,0.0,0.0,0.0,17.00807043286867,1.513726252051107,1.0,0.7453427944772165,0.0387023744031698
pair_3075_binder,13.435884894432215,1.724015142456271,1.0,1.8359011983370015,0.7720915131375524,0.9925817233227358,3.0178527757397897,0.928656233547718,0.999918480476074,0.2057552783891742,0.4130299770109355,0.202168419336431,0.0,0.0,0.0,18.49539414689818,2.784163863143432,1.0,0.7308465165385223,0.0575951028911843
pair_3076_binder,11.465965598760905,1.1174064170929563,1.0,1.988505747126437,0.1947755113568216,1.0,3.802722752099128,0.5288288824973431,1.0,0.2011901850493193,0.4014994540876684,0.2009456264775413,0.0,0.0,0.0,17.458384283035787,1.2208450506455115,1.0,0.6559699756396666,0.0323536820728712
pair_3077_binder,13.657536479986955,1.4234727321216685,1.0,1.3859949457895169,0.5671156085399451,0.9810874704491724,3.095703921089101,0.8599512004901058,1.0,0.0506236243580337,0.2318776394776112,0.0477704410206244,0.0,0.0,0.0,18.189858971223607,1.996140779253604,1.0,0.7526950584744294,0.0462739957376558
pair_3078_binder,12.33015407190022,1.2360207482860217,1.0,1.2954267547077525,0.8726421464266736,0.8229395940327708,2.719165240074998,0.5825877744014812,1.0,0.0130431238281568,0.1148872440467788,0.0128800847803048,0.0,0.0,0.0,16.357789190511127,1.4768301900884826,1.0,0.7547081677212012,0.0507615942256522
pair_3079_binder,13.74508844868346,1.3262803055346948,1.0,2.112496943017853,0.628833185022145,0.999836960952148,3.479171761636912,0.9122870937975596,1.0,0.6388685090079074,0.5136267749250119,0.6223200456509334,0.0,0.0,0.0,19.975625662346133,1.7602189050541626,1.0,0.6891414036061617,0.0471797772297922
pair_3080_binder,12.48349229640499,1.2825816415492222,1.0,1.814053965924839,0.7999988330611525,0.9888318252221407,2.155457732126844,0.4545488595920448,1.0,0.0074997962011901,0.0881454896964939,0.0073367571533382,0.0,0.0,0.0,16.460503790657864,1.473596151888799,1.0,0.7587549883617468,0.0461552516966852
pair_3085_binder,12.730822531996411,1.9224632645961124,1.0,2.280508681829298,0.6575414625028295,0.9976359338061466,1.8853020298361456,1.037552818876644,1.0,0.2421945055840874,0.4323888840544563,0.2404825955816418,0.0,0.0,0.0,17.138827749245944,2.1886002764444017,1.0,0.7430619039733465,0.0608958400336396
pair_3086_binder,14.352816499551643,1.3684841445302325,1.0,2.264612374663732,0.597204721518008,0.999755441428222,2.838917420722263,0.4437643305481656,1.0,0.1821961359745659,0.3860060932297616,0.1821961359745659,0.0,0.0,0.0,19.638542430912203,1.5219728956059686,1.0,0.7304767485126166,0.0339538458861646
pair_3087_binder,11.730170375805006,1.4121040979779402,1.0,2.1588000326078096,0.3779891638382375,1.0,3.432787152523029,0.6866254826736733,1.0,0.016385424309122,0.1282303406960926,0.01622238526127,0.0,0.0,0.0,17.338142985244968,1.518865438799332,1.0,0.6754972561800715,0.0427115932244029
pair_3088_binder,13.872340425531917,1.532296402771966,1.0,1.8401402135811529,0.7982982511118674,0.984266731882286,1.959321757560936,0.5251249570456346,1.0,0.0026086247656313,0.0510080370379365,0.0026086247656313,0.0,0.0,0.0,17.674411021439635,1.7119930377716164,1.0,0.785059350553527,0.0461997283648763
pair_3091_binder,13.168663895002853,1.2946212636484804,1.0,1.3564848781283116,0.5916521826247286,0.9821472242602104,3.973995271867613,0.7097077205757315,1.0,0.1363821635281649,0.3474431922787913,0.1349148120974973,0.0,0.0,0.0,18.635526208526944,1.5865415278495216,1.0,0.7071133820141299,0.0440692424282523
pair_3099_binder,13.35689247574794,1.2133440811369585,1.0,0.330643189043776,0.477667154609274,0.3272193690388848,4.313442569495394,0.6805723450937096,1.0,0.0100269014428955,0.0996311331379405,0.0100269014428955,0.0,0.0,0.0,18.011005135730006,1.494412688646495,1.0,0.7418411505869873,0.0343411313675101
pair_3100_binder,11.02233634955572,1.2531489590396525,1.0,3.681584739545121,1.0030632950954887,1.0,4.783158066356893,0.4517296863235107,1.0,0.9501100513573,0.2177175731702167,0.9501100513573,0.0,0.0,0.0,20.43718920681503,1.5415855612132086,1.0,0.539331422596569,0.0463689639494055
pair_3101_binder,12.538273416483248,1.4335867029371732,1.0,2.1537458221243986,0.5856936407357962,0.999755441428222,3.28026412325752,0.9800509543769844,1.0,0.1276595744680851,0.3402420635469922,0.1254585473220836,0.0,0.0,0.0,18.099942936333253,1.9322820772997424,1.0,0.693884760429795,0.0512191587934087
pair_3103_binder,12.747452514877311,1.199086901969479,1.0,1.2358359827178609,0.4862775375053716,0.9892394228417706,1.9126110703513493,0.6682738677297095,1.0,0.0045650933398548,0.0674110767059339,0.0045650933398548,0.0,0.0,0.0,15.900464661286378,1.4244218227968348,1.0,0.8025377837431263,0.0442953817144915
pair_3104_binder,13.306676449009538,1.6885161876691368,1.0,2.3772723567294367,0.7724775548588798,0.9982880899975544,2.2008641069536155,0.8027562590948518,1.0,0.2942039618488628,0.4556840908801795,0.2942039618488628,0.0,0.0,0.0,18.179016874541453,1.813486224176556,1.0,0.7317341018184621,0.0554835325495161
pair_3108_binder,11.436455531099698,1.1120927993061294,1.0,2.140784217820168,0.3724718486661711,1.0,3.4035216434336024,0.647219905454429,1.0,0.0935028939430993,0.2911358836821131,0.0935028939430993,0.0,0.0,0.0,17.074264286296568,1.3065712739616546,1.0,0.6696541507094834,0.0388124738149545
bind_043_binder,14.33178446237874,1.289940677008533,1.0,1.810059509252466,0.5095835974381852,0.9953533871362192,3.134181136382164,0.5672466821081257,1.0,0.0458139724464009,0.2090814491414322,0.0458139724464009,0.0,0.0,0.0,19.32183908045977,1.559435743926196,1.0,0.7419102765257614,0.03412153685296
bind_080_binder,15.613434417543,1.1324923874991173,1.0,2.0056248471508926,0.101593999001558,1.0,2.483166218309285,0.7678886889161262,1.0,0.7263389581804842,0.4556037583183208,0.7219369038884813,0.0,0.0,0.0,20.828564441183666,1.3584234762764884,1.0,0.7500626711510996,0.0357635914547392
bind_069_binder,14.53378984266732,1.317364142842325,1.0,0.9447297627781852,0.4651835758990027,0.8629656802804272,2.6514225156925084,0.7650281105110514,1.0,0.0548626396021847,0.2323192587801127,0.0538028857911469,0.0,0.0,0.0,18.1848047607402,1.432086611857871,1.0,0.7999379962202929,0.0503299197017679
bind_076_binder,12.70351349148121,1.487226626893886,1.0,2.877802233634956,1.088930105103701,0.999918480476074,1.8452759435884891,0.4015878792087665,0.9975544142822206,0.0078258742968941,0.0881171378812505,0.0078258742968941,0.0,0.0,0.0,17.434417543001548,1.7071385639645476,1.0,0.7288298793861677,0.0503383669495984
bind_099_binder,14.5092524659656,1.5707467786566425,1.0,1.388766609603,0.5500151578873703,0.9969837776147388,1.6233797994619712,0.5730286542152575,0.999918480476074,0.0,0.0,0.0,0.0,0.0,0.0,17.52139887503057,1.6325720995318784,1.0,0.8278784864450908,0.0433722845376421
bind_041_binder,14.189288334556126,1.4798577660288617,1.0,1.3149099209260615,0.5801323961706552,0.9768484552050216,2.962419499470123,0.5126328930375283,1.0,0.181788538354936,0.3985597654612587,0.1767343278715252,0.0,0.0,0.0,18.648406293307247,1.9099857797631323,1.0,0.7617033914102693,0.0400320050877784
bind_100_binder,13.092524659655988,1.5195791430837318,1.0,0.7556044672699112,0.8040870468278103,0.549604630308959,2.437596804434662,0.7695698407376335,1.0,0.0238037009863862,0.1524371503464196,0.0238037009863862,0.0,0.0,0.0,16.309529632346948,1.705125270370539,1.0,0.8029708412265878,0.0455349116835041
bind_110_binder,14.477459851634466,1.463017026113742,1.0,1.723485774843075,1.1479053887267798,0.8246515040352165,2.296649547566642,0.6177645370738586,1.0,0.003749898100595,0.0611214885685079,0.003749898100595,0.0,0.0,0.0,18.50134507214478,1.5482966288767943,1.0,0.7839503966303857,0.0668807829066565
bind_034_binder,13.616613678976115,1.4679515407361632,1.0,1.615553925165077,1.0428557336076385,0.8822042879269585,2.0277166381348333,0.2056066550562512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.259884242276026,1.4029714078141604,1.0,0.7889452566245873,0.0570641972371482
bind_088_binder,13.81283117306595,1.3599165949781962,1.0,5.187657944077607,1.251135016210186,1.0,1.5979457079970654,0.583394870236451,0.9980435314257764,0.0,0.0,0.0,0.0,0.0,0.0,20.59843482514062,1.568778332330954,1.0,0.6712848687900935,0.0527111957368893
bind_102_binder,14.052824651504036,1.3621180508906972,0.999918480476074,1.9158718513083883,0.4849726587197833,0.9976359338061466,2.437270726338958,0.7458742161304673,0.999836960952148,0.9265509089426918,0.2608722332486987,0.9265509089426918,0.0,0.0,0.0,19.332518138094077,1.5717055372464206,0.999918480476074,0.7269521758369218,0.042907451206659
bind_101_binder,14.511942610255156,1.5348722276346225,1.0,1.6065867775332192,0.823821369598729,0.9556533789842668,2.282220591831744,0.7074209989839261,0.9931523599902176,0.0,0.0,0.0,0.0,0.0,0.0,18.40074997962012,1.6894243065805217,1.0,0.7891480155920856,0.0499131350184677
bind_083_binder,14.16956060976604,1.7898319259865958,1.0,1.219450558408739,0.9336529121653584,0.7719898915790332,2.0148365533545283,0.6596166571951416,0.9852449661693976,0.0008967147631857,0.0299317668342392,0.0008967147631857,0.0,0.0,0.0,17.404744436292493,1.8607565461633215,1.0,0.8139126768915524,0.0521454998944025
nonb_046_nb,14.205103122197766,1.480834891950957,1.0,1.8895410450802967,0.7230570204377076,0.9761962990136136,2.8204940083149914,0.5461297912997474,1.0,0.1584739545121056,0.3660766537827953,0.1581478764164017,0.0,0.0,0.0,19.07361213010516,1.8361275810485675,1.0,0.7451039998292063,0.0390601339730138
nonb_017_nb,14.39545121056493,1.1910054671531711,1.0,1.9446482432542596,0.2478268073687968,0.999836960952148,3.3744191733920275,0.7509290317634034,1.0,0.1041004320534768,0.3053907858789395,0.1041004320534768,0.0,0.0,0.0,19.81861905926469,1.3328877773177152,1.0,0.7264760491165599,0.0382592993262116
nonb_115_nb,16.624684111844786,1.557413123206548,1.0,1.0283687943262412,0.2298587789312612,0.9873644737914732,2.630879595663161,0.6105391342870902,1.0,0.20624439553273,0.4046080138159263,0.20624439553273,0.0,0.0,0.0,20.49017689736692,1.6695149620098413,1.0,0.8112057210551289,0.035139672587812
nonb_086_nb,14.470612211624683,1.60251075986804,1.0,2.1721692345316703,1.0710619039421716,0.9822287437841364,2.116735958262004,0.3955027723774469,1.0,0.0167930219287519,0.1284951996895307,0.0167930219287519,0.0,0.0,0.0,18.77631042634711,1.544645392507656,1.0,0.7704524104286214,0.0536288230325805
nonb_052_nb,13.21822776554985,1.991520384501904,1.0,1.2787967718268525,0.5426697948706486,0.97546262329828,3.172658351675226,0.8723121434892458,1.0,0.2408901932012717,0.4280048902949938,0.2407271541534197,0.0,0.0,0.0,17.9105730822532,2.5126548328854184,1.0,0.7383440850140137,0.0488198037178423
nonb_073_nb,11.968288905192791,1.6788419164692094,1.0,1.7988098149506806,0.696768597032218,0.9986956876171844,3.283280345642781,0.6083975800934346,1.0,0.2837694627863373,0.4508263022232519,0.2837694627863373,0.0,0.0,0.0,17.334148528572594,1.759468791914328,1.0,0.6891184144351464,0.0533657530291342
nonb_066_nb,11.903888481291268,1.3641488094623015,1.0,2.6272112170864923,0.5763070814263048,0.999755441428222,1.9519850004075976,0.3961088108608303,1.0,0.016466943833048,0.127262655927995,0.016466943833048,0.0,0.0,0.0,16.499551642618407,1.479479690983007,1.0,0.7205432771190349,0.0376326325441341
nonb_050_nb,14.498328849759517,1.2743980157522206,1.0,0.97505502567865,0.6889387293109396,0.7590282872748023,2.9966576995190346,0.1266813926388285,1.0,0.3702616776718024,0.4828746915292462,0.3702616776718024,0.0,0.0,0.0,18.84030325262901,1.5009074202090198,1.0,0.7700847780535329,0.0418126296034691
nonb_080_nb,9.86940572267058,1.233310793013749,1.0,1.632020868998125,0.7792523481599432,0.9483166218309284,2.8698948398141355,0.5410025870214334,1.0,0.0148365533545284,0.1208984286047037,0.0148365533545284,0.0,0.0,0.0,14.386157984837368,1.2699462513659994,1.0,0.686165943886622,0.0631568909367534
nonb_087_nb,10.813157251161654,1.002066683992176,1.0,4.85073775169153,0.631223450302573,1.0,2.0017934295263715,0.0460031654629268,1.0,0.1005135730007336,0.3006835456811028,0.1005135730007336,0.0,0.0,0.0,17.76620200538029,1.1934943400891298,1.0,0.6082591947893743,0.0333927306597148
nonb_053_nb,11.482758620689657,1.3152696492687066,1.0,3.3374908290535585,0.6330988977824723,1.0,1.6765305290617103,0.584051588644499,1.0,0.2741501589630716,0.4460850247470702,0.2741501589630716,0.0,0.0,0.0,16.770930137767994,1.6373382776491634,1.0,0.6847485263745137,0.0426749205251316
nonb_049_nb,14.532159452188798,1.1787382700834736,1.0,0.8689981250509498,0.7341976712757925,0.6773457243009701,4.034727317192468,0.3463120355901891,1.0,0.9325018341892884,0.2508827682861087,0.9325018341892884,0.0,0.0,0.0,20.368386728621505,1.432718687659405,1.0,0.7136045108579427,0.0325492191695979
nonb_048_nb,13.797750061139643,1.2602629280795723,1.0,0.0469552457813646,0.2138426640361741,0.0464661286378087,4.752343686312872,0.4976196800472907,1.0,0.8743784136300644,0.3314223942461287,0.8743784136300644,0.0,0.0,0.0,19.471427406863945,1.398876189704763,1.0,0.7081936491807155,0.0326079279674238
nonb_025_nb,14.67571533382245,1.2949348432658856,1.0,0.4311567620445096,0.5103168036014846,0.4237384853672454,2.98296241949947,0.2507735071599922,1.0,0.2864596070758947,0.4522870102464482,0.2863780875519687,0.0,0.0,0.0,18.376294122442324,1.444188064665054,1.0,0.7986494682453863,0.033958006330286
nonb_032_nb,10.691041004320535,0.8410401955981592,1.0,1.3932501834189288,0.67305335938931,0.9989402461889624,3.499959240238037,0.5499987015866248,1.0,0.181625499307084,0.4228473733643726,0.1665443873807777,0.0,0.0,0.0,15.765875927284585,1.2022097145926895,1.0,0.6791304588846908,0.0408464494660917
nonb_067_nb,11.384038477215292,0.8964389179763285,1.0,4.699274476237059,0.7953369204664296,1.0,2.627374256134344,0.5365675752047205,1.0,0.8780467922067335,0.3272317571724951,0.8780467922067335,0.0,0.0,0.0,19.58873400179343,1.4921922018894842,1.0,0.5829905913224338,0.0484134680675699
nonb_081_nb,10.158718513083883,1.2208607381516503,1.0,1.8491888807369363,0.5691019434511625,0.9963316214233308,2.687128067172088,0.7677784702584411,1.0,0.3739300562484715,0.512482392533226,0.3596641395614249,0.0,0.0,0.0,15.06896551724138,1.7899763289513255,1.0,0.6760054235378615,0.0533879659760971
nonb_054_nb,9.975951740441836,1.3255429591606165,1.0,2.107116654438738,0.7624539332520887,0.991603489035624,3.3379799461971142,0.598681681439669,1.0,0.5813972446400913,0.4966238712768853,0.5797668541615717,0.0,0.0,0.0,16.00244558571778,1.5826442781813503,1.0,0.623382852647106,0.0560103619550511
nonb_013_nb,14.410206244395532,1.0781723172232789,1.0,1.8815521317355504,1.0379171302665284,0.954838183745007,3.6008804108584007,0.5957589365578367,1.0,0.7375886524822695,0.4463832421658299,0.7347354691448602,0.0,0.0,0.0,20.630227439471756,1.6414753484075473,1.0,0.7010327727105804,0.0567819778324455
nonb_072_nb,7.433194750142659,1.0581835536303288,1.0,6.914404499877721,0.7089848743377741,1.0,2.8163365125947664,0.7151145222180694,1.0,0.4081682562973832,0.4918261979035286,0.4080052172495312,0.0,0.0,0.0,17.57210401891253,1.4035373795443626,1.0,0.4228466014310046,0.0489964193834418
nonb_089_nb,8.742805902013533,0.7006240810499953,1.0,2.787397081601044,0.8373725336757363,1.0,3.7079970652971386,0.523207673390723,1.0,0.1259476644656395,0.3760164191479763,0.1107850330154072,0.0,0.0,0.0,15.364147713377356,1.2794298529826864,1.0,0.5709236011569843,0.0455294077948566
nonb_116_nb,14.647917176163691,1.310527455310807,1.0,0.0546996005543327,0.2309500914311332,0.0538844053150729,3.189451373603978,0.5575771084080533,1.0,0.0004075976196299,0.0201849320982353,0.0004075976196299,0.0,0.0,0.0,17.89247574794163,1.4119398943392123,1.0,0.8184620926422285,0.030341812841774
nonb_056_nb,11.875845765060731,1.3152327602663938,1.0,2.339447297627782,0.7535974672415711,0.9987772071411104,2.7264204777044103,0.644272134874432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.941713540392925,1.4900371615350525,1.0,0.7008474962255191,0.0460809648349264
nonb_074_nb,11.607728050868182,1.4164710028669143,1.0,2.748186190592647,0.7249609408492051,1.0,2.861009211706204,0.3638535348127298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.216923453167034,1.46210429730792,1.0,0.6732617282811604,0.0482657714753925
nonb_071_nb,13.105975381103775,1.219533151417902,1.0,0.8778837531588816,0.641177552862397,0.7422352653460503,2.969104100432053,0.7015390535231393,1.0,0.0073367571533382,0.0853400793754679,0.0073367571533382,0.0,0.0,0.0,16.960299991848046,1.5404564653999846,1.0,0.7736248651218863,0.0405379349400812
nonb_022_nb,14.186598190266569,2.021323450434335,1.0,1.767750876334882,0.7010759439215689,0.9441591261107036,2.2289883427080786,0.5895597024972049,0.99959240238037,0.409064971060569,0.491661286366727,0.409064971060569,0.0,0.0,0.0,18.5924023803701,2.4178019006869094,1.0,0.7633313297551804,0.0472483845168248
nonb_068_nb,10.567375886524824,1.181259875901519,1.0,2.2018423412407278,0.7981309361270631,0.9954349066601452,3.854650688839977,0.6204210879883232,1.0,0.0395369691041004,0.1948686664863334,0.0395369691041004,0.0,0.0,0.0,16.66340588570963,1.5249134272052232,1.0,0.6344225305605882,0.044849653817767
nonb_085_nb,13.77084861824407,1.4355209030078715,1.0,1.0555963153175183,0.8918936630013792,0.7004972690959484,3.140702698296242,0.5741040238832229,1.0,0.0306513409961685,0.1774972276337766,0.0297546262329828,0.0,0.0,0.0,17.997798972854,1.858290533933796,1.0,0.7665109154926751,0.0471686511894246
nonb_051_nb,14.471264367816092,1.292370923736943,1.0,1.4762370587755766,0.5786776163796142,0.9943751528491074,2.229803537947338,0.9267271281294852,0.999510882856444,0.6877802233634955,0.4642777002536472,0.6873726257438657,0.0,0.0,0.0,18.8650851879025,1.7367677655983005,1.0,0.7688569141723,0.049180855368277
nonb_010_nb,12.37539740767914,1.0761460867690211,1.0,2.0175266976440858,0.1372949488957921,1.0,3.676285970489933,0.8221445783665232,1.0,0.0097008233471916,0.0988420781925905,0.0096193038232656,0.0,0.0,0.0,18.07891089916035,1.3497888403590166,1.0,0.6848331603077685,0.0377412461290511
nonb_014_nb,10.387625336268036,1.6138069375442314,1.0,5.584902584168908,1.4782001651541807,0.999836960952148,1.3233064318904375,1.0119432989696333,0.8457650607320453,0.070269829624195,0.2556012141379254,0.070269829624195,0.0,0.0,0.0,17.366104181951577,1.665390220886836,1.0,0.5972402234208447,0.0669817541185384
nonb_117_nb,13.821879840221731,1.4488875331196742,1.0,1.3197195728376947,0.7752204900091251,0.8704654764816173,3.4437922882530367,0.7057505691673521,1.0,0.0440205429200293,0.2051407680619705,0.0440205429200293,0.0,0.0,0.0,18.62941224423249,1.7067402443071216,1.0,0.7428133417839506,0.0532373796676538
nonb_029_nb,13.738077769625823,1.4866993766685304,1.0,2.0037498981005952,0.8676982547202622,0.9909513328442162,2.7120730414934378,0.5171740329898858,1.0,0.012309448112823,0.1102629838158787,0.012309448112823,0.0,0.0,0.0,18.46621015733268,1.6620072828415469,1.0,0.7439140633107924,0.0453911905844769
nonb_021_nb,14.783973261596152,1.490097449389169,0.999918480476074,0.8580745088448684,0.4155127303047621,0.8331295345235183,1.9202739056003912,0.7716351958622487,0.99959240238037,0.0193201271704573,0.1376475929923029,0.0193201271704573,0.0,0.0,0.0,17.58164180321187,1.6611300979814223,0.999918480476074,0.8415052984613827,0.0467152028271178
nonb_023_nb,14.33096926713948,1.378847316191095,1.0,2.124806391130676,1.0058085731013702,0.9395125132469226,3.07605771582294,0.5459290151072074,1.0,0.0042390152441509,0.0649695774490709,0.0042390152441509,0.0,0.0,0.0,19.53607238933725,1.5590543159653834,1.0,0.7341702957459314,0.0501737707336538
nonb_011_nb,13.168582375478929,1.2091662243630965,1.0,3.316621830928508,0.6784385474709703,1.0,2.962256460422271,0.4310751346089462,1.0,0.0846172658351675,0.2783113079947491,0.0846172658351675,0.0,0.0,0.0,19.532077932664876,1.5077887330172426,1.0,0.6742772622846755,0.0350305488957963
nonb_026_nb,14.12007825874297,1.2328922137137468,1.0,4.01826037335942,0.7714176310664247,1.0,0.6070758946767751,0.5831878596052387,0.5566968288905193,0.0250264938452759,0.1562055327159966,0.0250264938452759,0.0,0.0,0.0,18.77044102062444,1.382251384235646,1.0,0.7528041336762042,0.0470933033358059
