seq_id,seq_type,hydration_count_pocket_3A_mean,hydration_count_pocket_3A_std,hydration_count_pocket_3A_min,hydration_count_pocket_3A_max,hydration_count_pocket_3A_early20_mean,hydration_count_pocket_3A_late20_mean,hydration_count_pocket_3A_drift20,hydration_count_pocket_3A_slope,hydration_count_pocket_3A_slope_per_ns,hydration_count_pocket_4A_mean,hydration_count_pocket_4A_std,hydration_count_pocket_4A_min,hydration_count_pocket_4A_max,hydration_count_pocket_4A_early20_mean,hydration_count_pocket_4A_late20_mean,hydration_count_pocket_4A_drift20,hydration_count_pocket_4A_slope,hydration_count_pocket_4A_slope_per_ns,hydration_count_pocket_5A_mean,hydration_count_pocket_5A_std,hydration_count_pocket_5A_min,hydration_count_pocket_5A_max,hydration_count_pocket_5A_early20_mean,hydration_count_pocket_5A_late20_mean,hydration_count_pocket_5A_drift20,hydration_count_pocket_5A_slope,hydration_count_pocket_5A_slope_per_ns,hydration_count_pocket_6A_mean,hydration_count_pocket_6A_std,hydration_count_pocket_6A_min,hydration_count_pocket_6A_max,hydration_count_pocket_6A_early20_mean,hydration_count_pocket_6A_late20_mean,hydration_count_pocket_6A_drift20,hydration_count_pocket_6A_slope,hydration_count_pocket_6A_slope_per_ns,hydration_count_pocket_8A_mean,hydration_count_pocket_8A_std,hydration_count_pocket_8A_min,hydration_count_pocket_8A_max,hydration_count_pocket_8A_early20_mean,hydration_count_pocket_8A_late20_mean,hydration_count_pocket_8A_drift20,hydration_count_pocket_8A_slope,hydration_count_pocket_8A_slope_per_ns,n_frames
pair_3098_binder,Binder,19.264873675631623,2.7368885860355023,10.0,30.0,17.755102040816325,20.930612244897958,3.1755102040816325,3.369002014924779,0.007327899978085435,70.27791361043195,5.900715596157307,52.0,90.0,66.4938775510204,73.45714285714286,6.963265306122452,7.653162157641981,0.01664635597094504,117.61532192339038,7.032259578123943,96.0,140.0,112.53469387755102,122.31020408163265,9.775510204081627,10.262266750555495,0.02232140674400326,175.01059494702525,8.736142234741289,146.0,200.0,169.0,179.01632653061225,10.016326530612247,10.609598368946259,0.02307688606622352,365.4498777506112,12.694763613885804,318.0,407.0,357.7795918367347,368.14285714285717,10.363265306122457,10.955966327660217,0.023830269336944467,1227
pair_3059_nb,False Positive,22.801955990220048,2.8748516570812623,12.0,36.0,22.448979591836736,23.4,0.9510204081632629,1.2156367719790067,0.0026441256595519454,80.64303178484107,5.896530268801193,61.0,101.0,81.3061224489796,82.0,0.6938775510204067,0.2248990546578215,0.0004891768453677459,131.64058679706602,7.638773118072937,110.0,156.0,132.4204081632653,133.8938775510204,1.4734693877551024,2.007191608993094,0.004365832754743002,191.18663406682967,9.734798853566192,158.0,225.0,191.80408163265307,194.64897959183673,2.844897959183669,4.879948711005628,0.01061435282437331,384.162184189079,14.668038907790885,337.0,448.0,382.69795918367345,391.1714285714286,8.47346938775513,12.136083081799573,0.026397135577595595,1227
pair_3061_binder,Binder,21.26161369193154,2.817314900338457,11.0,31.0,21.653061224489797,22.546938775510203,0.893877551020406,1.6554000780484694,0.003600652698310972,70.02526487367564,5.098717162030376,52.0,84.0,70.13469387755102,70.6938775510204,0.5591836734693914,2.0270780405055624,0.004409087635683661,115.79462102689486,5.986281825027388,94.0,133.0,115.62040816326531,117.41632653061224,1.7959183673469283,3.397378208548696,0.007389620899507768,173.639771801141,7.482376966318904,141.0,198.0,173.74285714285713,175.39591836734695,1.653061224489818,3.7703782165128255,0.008200931411664657,362.2444987775061,11.024483768081296,321.0,407.0,362.51836734693876,363.48163265306124,0.9632653061224801,2.487086163917713,0.005409649078668219,1227
pair_3062_binder,Binder,19.93724531377343,3.0064001126692474,9.0,29.0,18.114285714285714,20.946938775510205,2.832653061224491,3.006634119923863,0.006539715323379804,68.67970660146699,6.160917694741804,48.0,87.0,63.285714285714285,70.43673469387755,7.151020408163269,6.234264871020923,0.013560119349692052,113.39282803585982,7.611205273177477,90.0,138.0,106.43265306122449,114.44897959183673,8.016326530612247,6.0071756807339725,0.01306617875091675,168.7481662591687,9.184923659767922,140.0,202.0,160.99591836734695,169.53061224489795,8.534693877551007,5.315347674075958,0.011561387001796548,351.841075794621,13.761622035917673,310.0,398.0,340.9020408163265,350.67755102040815,9.775510204081627,4.29605058815097,0.009344318843177749,1227
pair_3063_binder,Binder,17.061124694376527,3.6343036076038935,7.0,29.0,12.946938775510205,20.428571428571427,7.481632653061222,9.05738951761267,0.019700684105737186,64.66259168704157,7.003102872575518,45.0,83.0,58.35918367346939,70.08571428571429,11.7265306122449,15.156726105620281,0.03296732160004412,108.79706601466992,8.497013686906657,86.0,136.0,101.31020408163265,115.82448979591837,14.51428571428572,19.352038418961,0.0420925251092137,162.00244498777505,9.75891094540219,132.0,195.0,154.43673469387755,169.24897959183673,14.812244897959175,19.80225862714334,0.04307179690515138,348.1540342298288,15.244753731196404,305.0,398.0,335.9183673469388,360.45714285714286,24.53877551020406,32.750284717631764,0.07123498579147751,1227
pair_3066_binder,Binder,17.727791361043195,2.6733436652547695,9.0,29.0,17.23265306122449,17.857142857142858,0.6244897959183682,1.1612019464332648,0.002525724733949461,66.18907905460473,5.701208329246815,49.0,85.0,65.31428571428572,67.26938775510204,1.9551020408163282,3.8465471516290637,0.008366606093809814,111.18337408312958,6.576720498184757,92.0,131.0,109.64897959183673,112.20408163265306,2.5551020408163225,4.959526293573743,0.010787441639094604,166.02689486552566,8.382857525992565,137.0,193.0,165.2734693877551,167.19591836734693,1.9224489795918203,3.520639041755931,0.007657724941285331,352.119804400978,12.627617136663911,315.0,402.0,350.9102040816326,355.6530612244898,4.74285714285719,6.123850178794708,0.013319956886992296,1227
pair_3067_binder,Binder,18.28198859005705,2.889775126802844,8.0,31.0,16.257142857142856,18.718367346938777,2.461224489795921,3.47259941224724,0.007553234175632928,67.7644661776691,6.231144710671971,50.0,89.0,63.49795918367347,67.5265306122449,4.028571428571425,6.701990235977156,0.0145774665274109,113.7155664221679,8.158961287568587,91.0,138.0,107.08163265306122,114.38367346938776,7.302040816326539,12.428071963874704,0.027032239181891664,169.4352078239609,10.154053755958532,139.0,202.0,161.74693877551022,170.9877551020408,9.240816326530592,15.478317657271656,0.0336668138276708,353.93072534637326,15.127631730451437,308.0,406.0,340.54285714285714,358.39591836734695,17.853061224489807,26.977803970915012,0.05867929085571507,1227
pair_3068_binder,Binder,18.007334963325185,3.133921200466527,9.0,27.0,16.759183673469387,20.383673469387755,3.624489795918368,5.210030024768443,0.011332311092481659,68.24286878565607,6.276670891088709,45.0,90.0,65.36326530612244,72.67755102040816,7.314285714285717,10.23403391126367,0.02225999763189487,114.90301548492258,7.6446901016569315,93.0,144.0,110.53469387755102,120.80408163265307,10.269387755102045,13.841211184823552,0.030105951462367695,170.55012224938875,9.267713825154361,145.0,203.0,165.5387755102041,177.73469387755102,12.195918367346934,16.442797639431994,0.035764649569183245,356.83537082314587,13.051797782355033,321.0,400.0,348.8,366.33061224489796,17.530612244897952,21.72865414174557,0.0472618904660045,1227
pair_3071_binder,Binder,16.531377343113284,2.4903304396581527,10.0,27.0,15.771428571428572,17.261224489795918,1.4897959183673457,1.4352157880904395,0.0031217309148242308,64.52567237163814,5.3460480052925785,47.0,82.0,63.69795918367347,66.05714285714286,2.3591836734693956,1.5980742734722797,0.0034759636182105065,108.98288508557457,6.392910740163744,89.0,131.0,107.95918367346938,112.32244897959184,4.363265306122457,3.5261741118004544,0.007669764245351713,163.440097799511,8.13738728788767,141.0,196.0,161.45714285714286,168.23673469387754,6.7795918367346815,6.447862825832448,0.014024715227476782,345.98125509372454,11.809565034225452,317.0,385.0,343.37551020408165,352.2408163265306,8.865306122448942,8.173984374377804,0.017779193854002825,1227
pair_3072_binder,Binder,21.096169519152404,3.398385444917182,10.0,31.0,19.285714285714285,20.036734693877552,0.7510204081632672,1.3021192548760392,0.0028322332895618007,71.10268948655256,6.694951882181259,50.0,93.0,68.28979591836735,67.06122448979592,-1.2285714285714278,-1.081775682326799,-0.0023529650512817833,117.26976365118175,8.013726418438766,94.0,149.0,113.29387755102042,112.4734693877551,-0.8204081632653129,0.6498092590970237,0.0014133969746536721,172.65770171149146,10.274164856742665,144.0,208.0,167.64489795918368,167.08163265306123,-0.563265306122446,1.9334278410041168,0.004205389539976328,358.1442542787286,16.210098450119393,315.0,413.0,353.30204081632655,348.265306122449,-5.036734693877577,-0.0568081361547605,-0.0001235631020223169,1227
pair_3073_binder,Binder,20.43439282803586,2.6794926812850632,12.0,28.0,20.518367346938774,20.34285714285714,-0.17551020408163254,-0.03883309573680203,-8.446567860098194e-05,70.54523227383864,5.454131144686648,55.0,88.0,69.29387755102042,71.36734693877551,2.0734693877550967,3.289551858429632,0.007155088327198763,117.62673186634066,6.143956499092557,94.0,139.0,115.39183673469388,118.46530612244898,3.0734693877550967,4.9270804297444295,0.010716868797704037,173.21434392828036,7.606383645684191,146.0,197.0,170.3265306122449,174.4612244897959,4.134693877551001,6.093148459339139,0.013253177725588117,359.4034229828851,11.172913224096032,318.0,392.0,352.32244897959185,362.0489795918367,9.726530612244858,12.354634725197718,0.026872506199451248,1227
pair_3075_binder,Binder,19.115729421352892,2.9954551858286877,11.0,30.0,20.6,17.489795918367346,-3.1102040816326557,-4.430461202742846,-0.009636674720484715,67.80684596577017,6.589934688319935,49.0,91.0,69.9795918367347,64.56734693877551,-5.412244897959184,-9.655033728088684,-0.021000617135592578,112.81499592502037,8.723545599116754,86.0,146.0,116.33061224489796,107.49795918367347,-8.832653061224491,-15.454449160978948,-0.03361489757689817,167.5126324368378,11.079786002556743,138.0,206.0,171.71836734693878,160.5673469387755,-11.151020408163276,-18.829487986110557,-0.040955928191648845,351.7514262428688,16.55912783798553,300.0,410.0,356.72244897959183,343.1877551020408,-13.534693877551035,-25.424647388163713,-0.05530102748920872,1227
pair_3076_binder,Binder,20.6079869600652,2.6367167551281887,13.0,32.0,19.946938775510205,21.706122448979592,1.759183673469387,1.8835405334373976,0.004096879898721909,72.69926650366749,5.621157881157655,50.0,90.0,70.35510204081632,76.48163265306123,6.126530612244906,6.5217380916352745,0.014185400960598747,120.5957620211899,7.143852998646282,101.0,149.0,116.95102040816326,127.73469387755102,10.783673469387764,10.668445322268507,0.023204883789599787,177.03422982885087,9.434480550928182,151.0,210.0,172.19183673469388,187.39183673469387,15.199999999999989,15.009429529399586,0.03264693752996103,365.7954360228199,14.580626371890927,319.0,420.0,358.9877551020408,382.069387755102,23.081632653061206,24.17341095704945,0.05257946918335932,1227
pair_3077_binder,Binder,19.487367563162184,2.936790518073925,12.0,29.0,18.375510204081632,20.00408163265306,1.62857142857143,0.6128158772886906,0.0013329328489150444,68.68948655256723,5.48010362668368,50.0,87.0,67.43265306122449,68.47755102040816,1.0448979591836718,0.9636357844269408,0.0020959995311080823,114.05867970660147,6.511714418084789,93.0,137.0,112.22448979591837,114.0530612244898,1.828571428571422,1.070028591225123,0.002327414010277588,169.56642216788916,8.272721869730525,141.0,200.0,167.65714285714284,169.4408163265306,1.7836734693877645,0.8354371908922206,0.0018171553907389282,354.21108394458025,12.154544404493732,318.0,394.0,352.31020408163266,354.0571428571429,1.7469387755102161,1.3800243702364594,0.0030016843289536817,1227
pair_3078_binder,Binder,23.078239608801955,3.330294743516246,12.0,36.0,21.46530612244898,22.624489795918368,1.1591836734693892,2.0204200281930174,0.004394605825324673,77.83374083129584,6.61837130542081,58.0,98.0,77.80408163265307,76.96326530612245,-0.8408163265306143,1.923058544316398,0.0041828353329339835,126.61613691931541,7.791088492196295,99.0,148.0,127.55510204081632,125.01632653061225,-2.5387755102040757,0.35539131750595304,0.0007730099347600925,185.84678076609617,9.679341160469278,153.0,214.0,188.41224489795917,183.56326530612245,-4.848979591836724,-2.685974371431074,-0.0058422498562938005,378.59820700896495,14.25375216348009,337.0,433.0,381.9877551020408,374.0612244897959,-7.926530612244903,-6.4990084658697205,-0.014135961861598097,1227
pair_3079_binder,Binder,19.0880195599022,2.814344135970729,11.0,29.0,17.808163265306124,19.208163265306123,1.3999999999999986,2.116148865509743,0.004602825156084274,67.77098614506927,6.533385337357136,44.0,87.0,63.053061224489795,70.22857142857143,7.1755102040816325,9.02114476398302,0.01962184831752696,113.60146699266504,8.584121225392597,89.0,137.0,107.09387755102041,117.51020408163265,10.416326530612238,13.365489833788617,0.029071212254026348,168.42542787286064,10.38359336284859,136.0,202.0,160.9795918367347,173.1469387755102,12.167346938775495,15.012583324705526,0.03265379733486792,354.6642216788916,14.571009257556057,301.0,394.0,345.23673469387757,362.24897959183676,17.012244897959192,20.921951530307485,0.04550723551997282,1227
pair_3080_binder,Binder,18.45395273023635,2.6105778695073423,10.0,27.0,17.46530612244898,19.63673469387755,2.171428571428571,2.615579430246172,0.0056891341604049395,70.34555827220863,5.627204506351515,54.0,89.0,69.05714285714286,71.2734693877551,2.2163265306122355,2.484872135899906,0.005404833357041669,116.68052159739202,6.405908824015175,99.0,138.0,115.63265306122449,118.0734693877551,2.4408163265306086,2.117168274093483,0.004605042466761246,173.93806030969844,7.860918806689222,152.0,202.0,174.43673469387755,175.0530612244898,0.6163265306122412,-0.8499796914696218,-0.0018487867133651324,361.89812550937245,11.776936063983365,322.0,403.0,364.48163265306124,362.63673469387754,-1.8448979591836974,-2.057214306762341,-0.004474636882571709,1227
pair_3085_binder,Binder,19.095354523227385,2.9763867650301727,10.0,30.0,17.89387755102041,19.955102040816328,2.0612244897959187,2.301410447345158,0.005005786726144985,70.5680521597392,6.655271494627849,53.0,90.0,65.91020408163266,74.43673469387755,8.526530612244898,8.710750778493662,0.018946711861867666,119.19967400162999,8.800240784918056,94.0,145.0,111.61224489795919,124.57142857142857,12.959183673469383,14.609319624411643,0.03177666041198836,177.70171149144255,12.097768874495978,144.0,216.0,165.4530612244898,185.5183673469388,20.065306122448987,22.139913828118164,0.04815641941950659,368.35207823960883,19.966106206930114,315.0,427.0,345.39183673469387,381.28163265306125,35.88979591836738,41.178890278187026,0.0895680049552736,1227
pair_3086_binder,Binder,17.511002444987774,2.838006329133077,9.0,26.0,15.56734693877551,17.73061224489796,2.163265306122449,2.891560411904781,0.006289419057976684,61.88753056234719,5.283524485056567,42.0,81.0,59.61224489795919,61.546938775510206,1.9346938775510196,2.2832522319473085,0.004966290879711385,104.86878565607172,6.074642639978539,83.0,123.0,102.48571428571428,104.03673469387755,1.551020408163268,1.5612322101255942,0.00339582862452549,157.2159739201304,7.465092189289618,133.0,182.0,154.465306122449,156.5795918367347,2.1142857142856997,1.983737247437542,0.004314817286432928,335.9453952730236,11.26437654191252,296.0,369.0,332.65714285714284,337.67755102040815,5.0204081632653015,4.235586916527955,0.00921280460364972,1227
pair_3087_binder,Binder,19.730236348818256,2.916622991610431,9.0,28.0,19.257142857142856,19.89387755102041,0.6367346938775533,1.5228769621624199,0.0033124023103043403,68.2917685411573,5.696876198475304,52.0,89.0,66.2204081632653,68.15918367346939,1.9387755102040813,3.232791507052237,0.0070316291616144356,114.71801140994295,6.476616578482803,95.0,135.0,112.02857142857142,113.90612244897959,1.8775510204081627,4.04621584383935,0.00880090449992245,170.48655256723717,8.23496274081378,145.0,199.0,167.17551020408163,167.64081632653063,0.46530612244899316,2.8657566321288916,0.006233293381465781,360.0211898940505,11.933647343811128,322.0,399.0,354.9918367346939,356.7673469387755,1.7755102040816269,5.242221036451819,0.01140232960620298,1227
pair_3088_binder,Binder,20.866340668296658,3.0090978416089147,12.0,29.0,21.889795918367348,18.65714285714286,-3.2326530612244895,-4.140192572652772,-0.009005312827956002,69.61532192339038,6.7092627736924255,51.0,92.0,68.54285714285714,65.38775510204081,-3.155102040816331,-4.993572947444709,-0.010861496351157605,116.43031784841075,7.8570558707977325,93.0,150.0,114.31836734693877,111.14693877551021,-3.1714285714285637,-3.8973901547430327,-0.008477194463823898,170.8720456397718,9.960431544308422,136.0,220.0,168.74285714285713,163.69387755102042,-5.048979591836712,-6.674083925997311,-0.014516767647628725,355.78647106764464,15.524307396675493,303.0,433.0,352.18367346938777,345.28163265306125,-6.902040816326519,-10.512722696972844,-0.02286617226095233,1227
pair_3091_binder,Binder,16.84678076609617,2.6858309106388014,9.0,27.0,15.857142857142858,16.35918367346939,0.5020408163265309,1.1161010807323803,0.0024276260592330213,66.19070904645477,5.895681986201444,48.0,90.0,64.38775510204081,69.0326530612245,4.64489795918368,6.531358760144308,0.01420632683011269,111.78076609616951,6.951105643402738,89.0,136.0,109.35102040816327,116.11836734693877,6.767346938775503,9.67958713952358,0.021054023141976262,166.29502852485737,8.406114109416981,142.0,191.0,164.6326530612245,170.75102040816327,6.118367346938783,8.977827863303682,0.01952762993649522,351.72616136919316,12.560140255734552,315.0,391.0,348.734693877551,359.2612244897959,10.52653061224487,14.814332247557003,0.03222258237641545,1227
pair_3099_binder,Binder,23.47840260798696,3.113733502348006,12.0,33.0,22.644897959183673,23.081632653061224,0.4367346938775505,1.3206916050110287,0.0028726299184579146,76.35452322738386,6.1012098414170355,59.0,102.0,72.84897959183674,77.11428571428571,4.265306122448976,7.385718722872184,0.01606464105029295,124.34066829665852,7.334681693406989,102.0,147.0,119.85714285714286,124.93469387755103,5.0775510204081655,9.508254820289418,0.020681359043587633,183.28606356968214,9.6724089268117,157.0,219.0,177.5142857142857,184.5265306122449,7.012244897959192,13.073246099567546,0.028435554322061008,376.20211898940505,14.688947507700034,334.0,424.0,367.0408163265306,378.57142857142856,11.530612244897952,19.497168751941256,0.04240819739410823,1227
pair_3100_binder,Binder,19.747351263243683,2.6737394323766397,11.0,28.0,19.089795918367347,19.416326530612245,0.3265306122448983,0.01240811385519565,2.6988828396295323e-05,64.72371638141809,5.760454501709024,46.0,84.0,61.326530612244895,63.29795918367347,1.971428571428575,3.0801669281555903,0.006699656178696218,107.04563977180113,7.159917644687794,84.0,127.0,102.2408163265306,105.39591836734694,3.155102040816331,5.338395865023935,0.01161151901038376,159.7921760391198,8.173944575202384,133.0,187.0,155.66938775510204,157.62857142857143,1.959183673469397,3.473069295891304,0.0075542562172730985,338.03015484922577,11.607120747810859,307.0,374.0,331.62448979591835,337.3265306122449,5.70204081632653,6.313691135127385,0.013732879032359731,1227
pair_3101_binder,Binder,19.977995110024448,3.0689450451706755,12.0,30.0,16.975510204081633,20.50204081632653,3.5265306122448976,4.157610124001499,0.009043197659600865,69.88671556642217,6.9186243022822795,51.0,92.0,62.734693877551024,69.91428571428571,7.179591836734687,8.992529646472288,0.01955960771391472,116.75142624286879,8.229055060672833,89.0,148.0,107.73061224489796,117.57959183673469,9.848979591836738,12.264584312257591,0.026676637982071975,173.52974735126324,10.264618820427316,141.0,205.0,162.09795918367348,176.19183673469388,14.093877551020398,17.239521196530823,0.037497599122416146,364.0089649551752,14.196631181639265,309.0,420.0,349.7265306122449,366.0857142857143,16.359183673469374,17.878395705741333,0.038887211975511336,1227
