seq_id,seq_type,hydration_count_pocket_3A_mean,hydration_count_pocket_3A_std,hydration_count_pocket_3A_min,hydration_count_pocket_3A_max,hydration_count_pocket_3A_early20_mean,hydration_count_pocket_3A_late20_mean,hydration_count_pocket_3A_drift20,hydration_count_pocket_3A_slope,hydration_count_pocket_3A_slope_per_ns,hydration_count_pocket_4A_mean,hydration_count_pocket_4A_std,hydration_count_pocket_4A_min,hydration_count_pocket_4A_max,hydration_count_pocket_4A_early20_mean,hydration_count_pocket_4A_late20_mean,hydration_count_pocket_4A_drift20,hydration_count_pocket_4A_slope,hydration_count_pocket_4A_slope_per_ns,hydration_count_pocket_5A_mean,hydration_count_pocket_5A_std,hydration_count_pocket_5A_min,hydration_count_pocket_5A_max,hydration_count_pocket_5A_early20_mean,hydration_count_pocket_5A_late20_mean,hydration_count_pocket_5A_drift20,hydration_count_pocket_5A_slope,hydration_count_pocket_5A_slope_per_ns,hydration_count_pocket_6A_mean,hydration_count_pocket_6A_std,hydration_count_pocket_6A_min,hydration_count_pocket_6A_max,hydration_count_pocket_6A_early20_mean,hydration_count_pocket_6A_late20_mean,hydration_count_pocket_6A_drift20,hydration_count_pocket_6A_slope,hydration_count_pocket_6A_slope_per_ns,hydration_count_pocket_8A_mean,hydration_count_pocket_8A_std,hydration_count_pocket_8A_min,hydration_count_pocket_8A_max,hydration_count_pocket_8A_early20_mean,hydration_count_pocket_8A_late20_mean,hydration_count_pocket_8A_drift20,hydration_count_pocket_8A_slope,hydration_count_pocket_8A_slope_per_ns,n_frames
pair_3098_binder,Binder,20.3,2.873400175998563,13.0,29.0,20.008928571428573,20.803571428571427,0.7946428571428541,1.4962948815889987,0.007137960079136552,73.71071428571429,7.155309681114652,55.0,100.0,72.65178571428571,75.38392857142857,2.732142857142861,7.655042016806718,0.03651779137415253,121.7625,9.941562511927964,98.0,152.0,121.04464285714286,123.97321428571429,2.9285714285714306,11.016864018334594,0.05255510563308102,180.89464285714286,11.590851066417754,150.0,216.0,179.9375,182.73214285714286,2.794642857142861,11.803609625668441,0.056308215268543585,376.92857142857144,17.314998806626274,338.0,435.0,375.5625,381.48214285714283,5.919642857142833,19.263101604278056,0.09189315016948396,560
pair_3059_nb,False Positive,23.630357142857143,3.8131548450658257,12.0,33.0,19.0625,24.5,5.4375,5.796772345301751,0.027653058296013153,77.20535714285714,7.993008544142479,54.0,93.0,66.89285714285714,78.74107142857143,11.848214285714292,13.54027883880824,0.06459286267767803,124.22321428571429,9.637269379701845,98.0,150.0,111.47321428571429,128.33035714285714,16.857142857142847,18.455252100840337,0.08803936601474217,180.68571428571428,11.685054993626757,141.0,212.0,165.34821428571428,186.5625,21.214285714285722,23.557448433919003,0.11237900266628037,369.25714285714287,17.285882525745613,311.0,412.0,347.33035714285717,377.86607142857144,30.535714285714278,36.42352941176467,0.17375565610859725,560
pair_3062_binder,Binder,17.46785714285714,2.481870488653463,11.0,25.0,15.830357142857142,18.151785714285715,2.321428571428573,1.8807104660045817,0.008971785168775588,65.56964285714285,5.865042310249808,45.0,83.0,60.330357142857146,67.75892857142857,7.4285714285714235,7.221256684491972,0.03444845168511379,109.80892857142857,7.758929804372744,87.0,129.0,100.36607142857143,113.97321428571429,13.607142857142861,13.135580595874695,0.06266228071973627,163.37321428571428,9.23222212593767,130.0,186.0,153.02678571428572,167.9375,14.910714285714278,13.59971352177233,0.06487639127858008,346.1928571428571,13.557099578434608,298.0,388.0,331.83035714285717,352.4375,20.607142857142833,17.110313216195543,0.08162343812138617,560
pair_3063_binder,Binder,22.15714285714286,2.813923109345051,13.0,31.0,21.625,23.482142857142858,1.8571428571428577,1.9740259740259725,0.009416939649497785,78.76964285714286,6.859988016515385,60.0,101.0,74.85714285714286,84.125,9.267857142857139,9.541004583651635,0.045514631287545106,130.30535714285713,8.337606706167826,108.0,162.0,126.33928571428571,138.91964285714286,12.580357142857153,12.734625668449183,0.06074955596159428,190.99642857142857,10.674735933263078,158.0,236.0,185.88392857142858,201.64285714285714,15.758928571428555,17.181474407944975,0.08196290713390576,396.125,18.00125243658658,343.0,450.0,389.08035714285717,416.74107142857144,27.660714285714278,31.22337662337659,0.14894872569291173,560
pair_3066_binder,Binder,18.214285714285715,2.6200755558508897,11.0,27.0,17.571428571428573,17.866071428571427,0.2946428571428541,0.5549274255156591,0.002647238762149838,68.78928571428571,6.56738909231027,48.0,95.0,65.22321428571429,66.22321428571429,1.0,3.2317799847211637,0.015416958782211861,115.60535714285714,8.17354005405896,88.0,137.0,108.97321428571429,112.78571428571429,3.8125,7.218926661573713,0.034437336489320056,173.31607142857143,10.52370244437551,137.0,206.0,164.16964285714286,169.33928571428572,5.169642857142861,9.317971734148191,0.04445067016886441,369.7125,16.061862132971115,325.0,412.0,355.63392857142856,363.7767857142857,8.142857142857167,15.587070282658503,0.07435692442532389,560
pair_3067_binder,Binder,21.075,2.9709456166585846,11.0,32.0,22.366071428571427,19.982142857142858,-2.3839285714285694,-2.7959511077158123,-0.01333787051981306,77.5375,5.691662527015159,62.0,95.0,77.5,79.20535714285714,1.7053571428571388,1.7919213139801373,0.008548223322505127,128.5125,6.197913315325224,111.0,150.0,127.80357142857143,130.07142857142858,2.267857142857153,1.638177998472115,0.0078148026164442,188.75178571428572,7.819675072520336,167.0,225.0,187.53571428571428,190.92857142857142,3.392857142857139,4.4557104660045805,0.02125562535959253,386.1928571428571,11.47413017467146,352.0,434.0,384.0892857142857,389.13392857142856,5.044642857142833,8.558747135217715,0.040828847395194864,560
pair_3068_binder,Binder,19.98392857142857,2.8135054891993905,11.0,31.0,20.223214285714285,19.901785714285715,-0.3214285714285694,-0.28665011459129064,-0.0013674424071140887,75.38035714285714,6.103860594587926,58.0,91.0,75.83928571428571,76.46428571428571,0.625,1.9863445378151245,0.009475704414144907,124.48928571428571,6.974434912373817,106.0,143.0,125.19642857142857,126.50892857142857,1.3125,1.7368983957219222,0.008285740707081336,182.3375,9.071266695687308,159.0,214.0,183.63392857142858,183.84821428571428,0.21428571428569398,-1.0245416348357508,-0.004887497363557573,372.5125,13.512422360025395,328.0,414.0,374.00892857142856,376.07142857142856,2.0625,-0.7812643239113819,-0.0037269615928986546,560
pair_3071_binder,Binder,16.42142857142857,2.8581159057344476,9.0,26.0,15.589285714285714,19.241071428571427,3.6517857142857135,3.7535905271199352,0.017906215991031305,64.68214285714286,7.20855412347167,44.0,91.0,61.276785714285715,72.83035714285714,11.553571428571423,14.26684491978609,0.068058890493911,107.55714285714286,9.485154888841095,86.0,140.0,103.41964285714286,120.0625,16.64285714285714,20.16046600458363,0.09617395828066143,160.34107142857144,11.375871658686114,134.0,198.0,156.58035714285714,174.88392857142858,18.303571428571445,22.806741787624127,0.10879781413297145,343.5785714285714,16.368117029824806,303.0,399.0,339.13392857142856,364.13392857142856,25.0,30.6591291061879,0.14625702614758704,560
pair_3072_binder,Binder,20.521428571428572,2.726766418679975,12.0,31.0,20.357142857142858,20.276785714285715,-0.08035714285714235,0.7389610389610384,0.003525157013529106,70.2375,5.289378254712795,57.0,87.0,71.40178571428571,70.40178571428571,-1.0,-0.697268907563025,-0.0033262678953513403,117.81071428571428,6.1091172664723175,101.0,136.0,118.36607142857143,118.41071428571429,0.0446428571428612,0.2669213139801376,0.0012733276755164567,173.8982142857143,7.951324936122025,152.0,201.0,177.25892857142858,173.74107142857142,-3.517857142857167,-3.5126623376623347,-0.01675688652432838,363.99107142857144,12.012118535428447,324.0,407.0,370.6875,362.26785714285717,-8.419642857142833,-8.389629488158901,-0.040022084618527846,560
pair_3073_binder,Binder,19.866071428571427,3.238980041492024,12.0,29.0,17.535714285714285,20.035714285714285,2.5,1.1266042780748664,0.005374379382587322,74.39821428571429,7.641545072623649,54.0,99.0,68.36607142857143,74.45535714285714,6.089285714285708,4.967818945760119,0.02369859962199223,123.15714285714286,9.619193186074412,95.0,156.0,115.32142857142857,123.36607142857143,8.044642857142861,6.686822001527874,0.03189897198105132,181.41071428571428,11.459364208420311,149.0,219.0,172.42857142857142,180.79464285714286,8.366071428571445,6.549847211611906,0.03124554424144031,376.0339285714286,17.07108851648761,334.0,425.0,361.57142857142856,373.17857142857144,11.60714285714289,9.626642475171872,0.04592316028704539,560
pair_3075_binder,Binder,19.660714285714285,2.669114257271005,13.0,30.0,19.232142857142858,21.169642857142858,1.9375,2.7600076394194026,0.013166404958470625,67.74464285714286,6.021165633557566,51.0,87.0,65.63392857142857,68.94642857142857,3.3125,5.829965622612675,0.027811404281992518,113.56071428571428,6.852780420369232,97.0,134.0,109.61607142857143,115.16071428571429,5.544642857142861,8.016692131398006,0.038243015534397205,169.17678571428573,8.90059169524758,145.0,199.0,162.89285714285714,172.22321428571428,9.330357142857139,12.860599694423206,0.061350505399753015,356.66785714285714,14.347362962565345,322.0,399.0,345.83035714285717,363.49107142857144,17.660714285714278,23.76294881588999,0.11335932649202139,560
pair_3076_binder,Binder,22.21785714285714,2.9451599000282975,14.0,33.0,22.026785714285715,23.839285714285715,1.8125,2.06042780748663,0.0098291129754878,73.54107142857143,6.237710110566969,56.0,96.0,72.125,77.97321428571429,5.848214285714292,6.238903743315501,0.029762212251952334,120.36071428571428,7.24804600691575,101.0,143.0,117.70535714285714,125.99107142857143,8.285714285714292,9.229602750190983,0.044029112702163316,176.75357142857143,8.559037919184657,151.0,202.0,174.61607142857142,182.94642857142858,8.330357142857167,8.876012223071038,0.042342336186385436,366.9017857142857,12.865624062808232,332.0,404.0,363.51785714285717,377.39285714285717,13.875,15.527559205500369,0.07407303139177285,560
pair_3077_binder,Binder,18.714285714285715,2.69930074089493,12.0,26.0,19.178571428571427,19.946428571428573,0.7678571428571459,1.1088235294117639,0.005289557683538532,65.46607142857142,5.431941799134419,49.0,79.0,66.66071428571429,67.65178571428571,0.9910714285714164,1.0386363636363656,0.0049547351872933285,109.95357142857142,6.616374824352573,91.0,131.0,110.13392857142857,113.8125,3.6785714285714306,4.275477463712756,0.020395837632499737,164.48928571428573,8.436732580368602,135.0,185.0,164.4375,167.86607142857142,3.4285714285714164,4.94900687547746,0.023608858082182296,348.45535714285717,12.493490013986957,310.0,382.0,348.5982142857143,353.51785714285717,4.91964285714289,6.51869747899159,0.031096946828820974,560
pair_3078_binder,Binder,17.180357142857144,2.6297691128185936,9.0,24.0,16.526785714285715,17.580357142857142,1.053571428571427,1.224770817417876,0.005842675336519386,64.21785714285714,5.13451580492459,48.0,80.0,64.42857142857143,64.34821428571429,-0.0803571428571388,-0.01340718105423955,-6.395792989500174e-05,108.59464285714286,5.778498310944794,91.0,126.0,108.51785714285714,109.89285714285714,1.375,2.286459129106186,0.01090737807564073,164.50357142857143,7.429669390013122,140.0,185.0,164.32142857142858,166.08035714285714,1.7589285714285552,3.4700534759358264,0.01655362421436293,351.62142857142857,11.649934308302134,319.0,383.0,352.67857142857144,358.9732142857143,6.294642857142833,6.183307868601985,0.02949699639166121,560
pair_3079_binder,Binder,19.989285714285714,2.5697191738890575,14.0,28.0,19.6875,20.892857142857142,1.2053571428571423,1.3630252100840323,0.006502207323000757,75.22321428571429,5.98466764417411,56.0,92.0,72.3125,77.66964285714286,5.357142857142861,7.860485103132157,0.03749784187540685,127.025,8.122680987738681,104.0,146.0,119.58035714285714,131.74107142857142,12.160714285714278,16.7583651642475,0.07994449690756118,188.34107142857144,11.336087709890327,159.0,216.0,177.21428571428572,195.11607142857142,17.901785714285694,24.460408708938107,0.1166865054689952,388.7964285714286,18.780251446339985,341.0,428.0,367.11607142857144,400.75,33.633928571428555,44.00534759358287,0.20992413878870786,560
pair_3080_binder,Binder,19.364285714285714,2.5938408208835084,12.0,28.0,19.678571428571427,19.517857142857142,-0.1607142857142847,-0.6773873185637884,-0.0032314242984557615,71.78392857142858,5.534446571432488,57.0,94.0,71.02678571428571,70.5625,-0.4642857142857082,-0.49753628724217025,-0.0023734587346078417,118.37857142857143,6.310951770129285,98.0,138.0,117.08928571428571,116.95535714285714,-0.1339285714285694,-0.54140565317036,-0.0025827341832813785,174.87678571428572,7.471194470178412,151.0,201.0,173.21428571428572,173.19642857142858,-0.017857142857138797,-0.5858097784568355,-0.0027945606604977335,363.55535714285713,11.518485447979092,328.0,412.0,363.1517857142857,358.88392857142856,-4.267857142857167,-4.751050420168062,-0.02266452198052746,560
pair_3085_binder,Binder,20.042857142857144,2.535804827357378,13.0,27.0,20.080357142857142,20.383928571428573,0.3035714285714306,-0.31638655462184817,-0.0015092978157273654,71.3,5.645415333322632,57.0,90.0,69.84821428571429,73.19642857142857,3.3482142857142776,2.736019862490449,0.013051973106692673,119.63035714285714,6.563764698350035,97.0,146.0,118.42857142857143,121.80357142857143,3.375,2.648758594346828,0.012635699913401691,176.42857142857142,8.364374160810886,152.0,200.0,175.66964285714286,178.53571428571428,2.8660714285714164,3.22028265851795,0.01536211166854122,370.075,13.090812618015736,335.0,411.0,367.29464285714283,377.05357142857144,9.758928571428612,12.068220015278829,0.05757051885642858,560
pair_3086_binder,Binder,18.74642857142857,2.6450738772908653,12.0,26.0,19.142857142857142,19.553571428571427,0.4107142857142847,0.31176470588235244,0.0014872496404644139,65.15714285714286,5.149578940583989,49.0,82.0,64.83035714285714,66.48214285714286,1.6517857142857224,1.104087089381206,0.005266962859302117,109.23214285714286,5.924799789952433,94.0,125.0,108.67857142857143,110.26785714285714,1.5892857142857082,1.1601222307104648,0.0055342742073248245,163.41785714285714,7.659753519506475,136.0,188.0,161.54464285714286,166.25,4.705357142857139,4.6786096256684475,0.022318948721137502,351.5607142857143,11.950637738084891,319.0,384.0,343.8125,359.2857142857143,15.473214285714278,16.880443086325432,0.08052686028062224,560
pair_3087_binder,Binder,21.89107142857143,2.8405090581062526,14.0,31.0,20.232142857142858,23.803571428571427,3.5714285714285694,4.142608861726505,0.019761998147771062,73.1625,5.620468412736738,55.0,91.0,75.46428571428571,72.29464285714286,-3.169642857142847,-5.081684491978607,-0.024241786485288522,121.33392857142857,8.131569361483196,95.0,150.0,126.5625,118.08928571428571,-8.473214285714292,-14.55677998472114,-0.069442003504931,180.4625,11.001072390908078,154.0,214.0,187.78571428571428,174.34821428571428,-13.4375,-21.776909854851013,-0.10388507980847242,374.275,17.360651835194933,333.0,437.0,385.01785714285717,366.29464285714283,-18.723214285714334,-31.06527883880823,-0.14819453232585922,560
pair_3088_binder,Binder,19.148214285714285,2.9266931040869664,11.0,28.0,16.214285714285715,20.901785714285715,4.6875,5.074083269671503,0.024205525436715586,68.42321428571428,7.6048267349340275,46.0,88.0,58.92857142857143,71.49107142857143,12.5625,14.001967150496549,0.06679531139175462,114.39821428571429,9.384847039461093,87.0,139.0,101.11607142857143,118.55357142857143,17.4375,20.091921313980123,0.09584697108636915,170.5142857142857,11.95451840117709,129.0,200.0,154.53571428571428,177.04464285714286,22.508928571428584,26.095187165775375,0.12448509083256008,355.61071428571427,18.14146472440797,293.0,404.0,331.26785714285717,363.57142857142856,32.30357142857139,39.43185637891516,0.18810664939255908,560
pair_3091_binder,Binder,17.982142857142858,2.5077812577524967,11.0,27.0,16.5625,19.366071428571427,2.803571428571427,3.0473644003055735,0.014537218367587722,68.0375,5.577091615964108,52.0,83.0,65.24107142857143,69.19642857142857,3.955357142857139,3.1140756302521018,0.014855459178304598,115.39107142857142,6.696661662609914,93.0,133.0,109.76785714285714,117.00892857142857,7.241071428571431,6.381187929717339,0.030440968060667102,171.60714285714286,8.162585749776168,145.0,196.0,165.5,174.21428571428572,8.714285714285722,7.9413292589763165,0.03788350272618396,363.3017857142857,12.036996407971143,317.0,400.0,356.07142857142856,368.14285714285717,12.071428571428612,9.888865546218483,0.047174075354649916,560
pair_3099_binder,Binder,23.071428571428573,3.114236565798286,12.0,36.0,22.5625,21.660714285714285,-0.9017857142857153,-1.1278838808250569,-0.0053804836294576415,79.00892857142857,6.579589022817737,63.0,104.0,77.41071428571429,76.88392857142857,-0.5267857142857224,0.4000954927425513,0.0019086248908410331,128.9,8.065180894260392,112.0,159.0,125.1875,127.23214285714286,2.044642857142861,3.914782276546982,0.018675168880367226,189.53035714285716,11.035129289857801,165.0,228.0,183.5625,186.58928571428572,3.0267857142857224,4.2585752482811285,0.02031520690891417,389.5982142857143,16.69851352528367,346.0,447.0,378.17857142857144,389.2767857142857,11.098214285714278,11.929048892284174,0.05690661367815953,560
pair_3100_binder,Binder,23.289285714285715,2.8116897925973126,16.0,33.0,23.651785714285715,22.276785714285715,-1.375,-1.8095110771581346,-0.008632133939931473,75.35357142857143,6.2123139318417495,58.0,102.0,79.01785714285714,73.49107142857143,-5.526785714285708,-6.40198624904507,-0.030540184849350373,125.08392857142857,7.313033296443956,108.0,158.0,130.33035714285714,122.73214285714286,-7.598214285714278,-8.156550802139037,-0.03891020060650703,182.75,9.493136618480895,154.0,231.0,189.39285714285714,178.98214285714286,-10.410714285714278,-11.105691367456057,-0.052978849695675956,372.29821428571427,13.652916892311596,335.0,439.0,378.375,369.48214285714283,-8.892857142857167,-9.793411000763935,-0.04671871675975642,560
pair_3101_binder,Binder,22.164285714285715,2.851968528892968,13.0,30.0,22.366071428571427,21.232142857142858,-1.1339285714285694,-2.333995416348356,-0.011134146291465032,73.60535714285714,6.19385985250304,58.0,96.0,72.27678571428571,71.77678571428571,-0.5,-2.332486631016041,-0.011126948746647785,123.9,7.133722730804723,100.0,147.0,122.58928571428571,122.15178571428571,-0.4375,-3.1975553857906767,-0.015253692955471342,182.7,8.69601715072563,157.0,206.0,181.58928571428572,180.9375,-0.6517857142857224,-3.5464094728800557,-0.01691787464701281,375.0910714285714,12.632042262009088,333.0,414.0,372.0357142857143,373.3125,1.2767857142857224,-1.009415584415585,-0.0048153396990606315,560
pair_3103_binder,Binder,17.1625,2.5635537902907917,10.0,25.0,16.142857142857142,17.339285714285715,1.196428571428573,1.0207601222307099,0.004869457947433314,64.48571428571428,6.011281910215294,47.0,84.0,59.607142857142854,66.67857142857143,7.0714285714285765,9.064705882352936,0.04324248482935213,109.16607142857143,8.06707985726368,86.0,134.0,101.70535714285714,112.6875,10.982142857142861,14.543143621084793,0.06937695227708908,162.56607142857143,10.460090425478342,132.0,195.0,151.05357142857142,166.83035714285714,15.776785714285722,20.996313980137494,0.10016130700125228,345.98571428571427,16.52443459775584,300.0,389.0,328.2767857142857,355.5625,27.285714285714278,37.44136745607333,0.17861117450720732,560
pair_3104_binder,Binder,17.94107142857143,2.594312239283845,9.0,25.0,18.678571428571427,18.651785714285715,-0.026785714285711748,0.7547555385790674,0.0036005034637045592,65.63214285714285,5.347265894924284,51.0,86.0,66.26785714285714,66.66964285714286,0.4017857142857224,1.6267761650114596,0.007760411043584777,109.48571428571428,6.661440979125113,90.0,132.0,110.33035714285714,111.29464285714286,0.9642857142857224,2.8171122994652396,0.013438818363578964,164.02142857142857,8.929259973450733,142.0,197.0,164.5,165.69642857142858,1.1964285714285836,3.767799847211608,0.01797400046374054,348.4267857142857,13.462447653054198,314.0,390.0,347.2142857142857,350.67857142857144,3.4642857142857224,6.559415584415579,0.03129118943072432,560
